card_1,card_2,card_3,card_4,result
16658,27028,36379,34999,39
20008,22515,36889,38291,66
19806,26684,27104,27500,26
16514,9301,30271,8326,78
38291,26328,23627,6821,76
5321,22532,25862,36072,104
25054,1938,37662,5372,59
21914,21207,6018,5022,114
1107,17448,32018,4703,82
20282,29410,6167,351,44
2380,14307,32734,24241,65
9035,4815,18274,22647,102
28045,11650,33480,29538,69
28805,38589,10566,5010,53
21464,14735,9276,31130,94
31824,26563,26263,1637,68
27386,2470,25726,18332,96
19975,23585,35493,34116,123
36854,26277,3277,27018,45
12837,4545,35544,35582,165
15204,25931,17445,27085,74
24457,1264,2603,20679,65
27331,22736,14736,17535,82
1502,23589,441,26771,90
3827,7115,25538,33358,112
17632,8309,34187,17341,82
24758,10979,12057,29438,59
8507,7517,19972,4836,57
13138,9203,3108,11637,91
21345,34869,2594,2758,124
19038,36809,36018,10689,59
1262,3087,3475,6385,78
13659,24936,5588,27756,56
5313,18461,2693,9268,96
3396,19122,3010,17018,45
134,6483,31898,7717,78
25269,38727,25693,23723,96
31103,3477,7983,19758,46
15871,15117,15839,37537,98
15257,37107,3138,19586,43
30412,19505,33061,34513,59
37720,6764,20353,30143,51
26518,24141,7852,9124,65
7549,16181,25916,25195,88
36499,3759,11640,29516,72
30261,20548,19229,27012,30
9427,20727,21415,12470,104
36263,18100,11700,24966,49
19675,36272,33512,31062,59
38255,24223,1626,34011,43
27072,5662,14739,7158,35
19762,36887,11768,6816,38
27060,4189,22503,26337,98
892,24250,12856,12824,105
17616,22137,32381,5634,70
16934,16143,31607,36463,84
36217,1704,14256,32468,56
18024,9184,22177,13793,85
34838,452,28057,30290,60
35426,19158,37817,23002,126
15264,11474,27409,38518,27
33820,12159,27147,5396,55
10037,34863,30345,32693,82
27382,6388,21429,18479,100
8005,2467,13641,29696,69
35386,24005,29257,10675,91
17282,27178,8573,33020,78
19547,25521,30913,21124,96
5363,12203,27767,12216,100
28976,6910,8689,7150,47
21910,12237,18166,30124,92
26721,9128,36470,17615,82
12912,29538,6306,27848,103
16755,22861,31604,29556,79
3804,26606,31,37662,84
38656,24801,5299,86,26
6070,24450,13258,29768,84
30221,33427,11455,33905,64
13778,19738,23596,13129,110
9350,27501,5751,18233,64
18882,9753,5489,26585,78
27037,33003,37856,9132,83
10899,25257,24426,33010,61
1879,21390,17706,28738,102
12309,32011,19100,28542,72
4672,19103,37903,34785,52
4180,22932,10541,2506,140
23368,833,2638,30916,116
25791,25204,14535,1729,71
24380,4248,32375,25537,95
35746,25998,4576,28683,118
7688,29632,32444,27925,56
15438,28725,14253,36076,48
13847,21938,17768,31187,73
19871,10565,164,13157,73
6441,32369,30174,36760,73
26675,6270,21220,13170,127
27194,24153,24959,28206,44
21073,1021,1120,943,98
9250,11699,16784,25155,52
9238,14361,25254,23364,95
13871,18976,9003,23254,99
19759,23498,31124,29647,72
38737,36986,1789,24514,49
26558,3763,31696,5007,92
6163,22046,8440,16713,88
1759,11617,5585,26353,54
4593,27510,22580,8286,79
25526,25610,35651,32368,136
15823,33157,11648,33516,97
3252,31904,30899,16727,59
17650,28047,16586,7809,81
32017,5704,6971,36376,59
11586,34971,7638,19843,40
18427,4644,433,12459,70
3846,26696,34638,11560,72
25637,1585,4091,6368,130
11368,37627,34140,26457,55
34097,130,8565,2263,72
34927,25064,24822,11603,24
22717,12252,16534,2324,117
36499,4100,7777,15437,82
17325,37836,15504,1146,76
23528,32396,22969,29564,104
4818,6939,38521,11340,36
6104,8309,34212,987,80
32325,6008,13560,20343,55
23018,4948,19766,33249,87
11590,189,20666,24017,27
6079,24236,25129,12253,74
5514,30996,15374,4119,72
35729,36277,3094,36902,101
16941,34176,31042,27240,34
37784,26586,18380,10936,78
27034,13696,30964,9150,55
32482,463,11717,27956,52
1046,29354,7527,20366,40
32494,7571,8672,30215,63
29519,12992,19179,5343,61
29629,23281,22067,24440,89
34767,26521,6386,31119,62
23293,26670,31619,35020,96
15268,31053,30505,18276,56
4675,19680,10021,12903,107
28079,19196,6906,12224,71
26633,32513,34273,34782,37
8492,2653,4554,24250,80
17711,30131,13945,19661,63
28650,7715,37796,37793,76
36767,30349,15423,13922,54
19731,33416,32474,30219,59
23640,32610,1016,9421,106
33344,21092,19217,35329,133
17768,13113,30471,22899,123
26461,2631,880,30111,84
35356,10578,34007,35360,143
15239,17332,4110,11701,86
28039,953,25233,10063,97
23291,14496,11714,5546,86
25679,23605,29416,25630,128
27974,12210,7732,34803,82
13965,22839,7856,34030,78
25126,6107,3326,21307,93
22742,8686,3430,30911,85
4585,1029,4021,3801,116
4685,16216,34914,18297,75
17333,38765,855,33399,76
5481,27369,18478,14537,48
22519,8520,36081,19592,83
7614,31780,13581,31000,63
5629,25720,25881,17739,110
21003,36861,3952,19607,107
36978,24750,1229,35745,92
6405,15914,25004,30251,86
33460,4189,34918,4655,91
35368,13027,38360,28026,128
7774,15915,24364,14555,70
3316,1207,22900,19605,78
19897,19040,37125,7655,43
26617,9416,2548,38468,81
43,15394,14398,10567,48
25120,14482,34756,20673,25
18141,30165,37764,32680,70
22841,35716,28994,193,114
4650,24511,33360,23315,102
25025,18156,1115,11605,51
16169,13254,10629,24871,97
19876,37183,21510,32621,73
29658,21265,18260,23401,120
20391,22198,27990,1521,74
37835,5462,15920,33983,78
35404,3384,34910,22026,102
34176,21080,9469,20759,83
1593,29547,27203,30010,46
22782,14567,13233,13882,104
31782,24273,27213,17754,63
26490,30464,31056,4005,82
18865,15176,6082,29371,50
35540,38497,30277,9105,107
6837,13742,24523,16166,62
7979,30310,21081,30319,96
22765,26526,36833,24946,70
6900,28175,6375,13937,80
16081,7781,16516,36240,76
23391,30448,11723,35337,136
22765,9379,28682,7083,87
23546,26011,9778,2391,172
31934,34131,4210,24369,84
4819,22257,8763,15444,67
18132,16806,16566,6338,74
3791,35647,32587,31637,130
18164,17756,28711,10920,80
38483,32697,27086,25822,53
3860,24753,7800,18299,81
29576,1818,14660,10249,84
26473,5714,27855,32472,60
36954,33478,35702,4089,140
24472,31756,4235,19677,81
8689,22808,18524,16606,92
25024,10557,22063,29742,53
134,29367,37803,30138,52
34925,18127,34744,27177,40
4556,37254,17364,25739,91
23428,27887,9510,15034,116
6898,19558,33444,10663,62
37944,16524,8664,3758,98
17407,36951,5608,25756,89
27757,4056,24452,9813,127
18471,29334,30205,29711,46
2521,19621,32713,37168,65
28755,17261,33772,25252,50
7853,18004,30923,11607,56
26649,28045,13192,35539,135
19671,9790,10118,34983,110
27218,13540,14657,1627,49
11356,15193,26697,59,36
20470,18049,27143,7655,42
15295,37075,14639,5298,47
38331,24382,5348,18056,46
3480,3045,13733,28049,69
7613,12434,20750,12396,78
14280,2686,36080,11304,74
15452,21258,9987,7271,107
825,4790,5600,32588,52
13821,12248,36871,29730,62
22971,19666,34130,7180,62
31165,15819,20645,27109,49
9501,22014,21055,29630,100
2430,36759,11329,10925,83
7164,32414,1934,16983,46
17757,32756,16906,33494,72
4929,33381,17291,27239,71
26366,6972,15047,23313,79
15005,35313,27930,27247,96
30149,3973,21879,1170,102
21897,17381,36832,11532,75
37546,2527,5704,24063,81
7755,19501,4787,6456,68
22507,25622,30419,30803,104
2609,9243,2313,30327,118
24787,22791,31864,18207,87
19039,37232,33182,37603,72
27417,24255,25833,18085,69
9119,9906,11648,37168,101
31988,28934,16092,30964,79
3055,884,11692,12006,72
209,17608,23006,30816,82
410,10254,30236,1786,92
19546,11412,2758,776,70
9487,36258,15431,14476,64
17291,14719,7806,22020,78
25186,4194,29566,18119,69
37086,12298,2590,35593,137
8425,10738,14555,16259,88
17349,35682,7795,18319,118
4888,28586,25788,25820,98
8686,1091,22998,19230,85
22151,2415,6414,19113,98
31209,14695,11750,35637,88
4747,36811,38570,18307,54
9869,18360,20708,5664,82
15410,34264,36200,36784,48
29459,31197,1246,21352,76
28708,36797,30948,24251,46
10992,18226,33337,3466,83
33230,26706,8756,8653,81
12758,28592,6784,19216,64
23754,36912,37058,24387,91
11749,38665,31132,10963,47
23355,21779,33520,13751,116
4192,3,1890,14525,80
22999,31222,25843,27013,90
22576,26305,22971,31810,116
24057,22883,1741,1557,89
34543,14636,2743,30026,74
16891,2656,3775,38687,94
6050,5662,175,30460,68
27060,24769,27241,9461,39
22114,7721,26590,15130,60
27886,2753,29287,34183,77
32666,37104,30936,15210,41
22561,22814,11020,37098,117
19930,4097,24142,18511,77
31039,36503,6769,1508,53
90,4760,19536,28867,38
24272,37905,3207,8502,68
19643,1248,31174,12092,64
33792,28917,8333,33436,69
30408,23588,17279,10784,118
4796,11266,31971,2298,84
31945,37817,14497,8576,81
29531,23411,6244,23388,140
11300,37067,34114,20426,36
3435,24469,18384,3893,85
1741,839,30436,38483,61
3515,16773,36065,12379,71
8551,38292,14328,11589,48
24760,9900,7928,35335,123
22264,10755,1132,23489,116
9480,18847,24750,20710,39
1756,16883,12369,38591,66
1048,25892,1593,20666,76
25228,18763,33245,25106,39
16058,2757,36197,2604,121
17262,28186,3089,34021,77
2411,36307,38589,38267,62
22981,37044,25122,27158,62
2332,22508,310,10641,104
16737,33429,15791,30063,89
24860,26447,23552,14363,79
5705,36774,33146,23413,106
9055,31027,27828,11417,76
18076,19074,37040,23434,93
4946,12974,15796,22069,110
18768,8509,38291,33410,59
809,22515,25513,6017,126
21519,3373,5664,23615,122
22938,31734,5659,22173,100
7857,27771,33840,258,59
33210,37706,32454,24349,68
36013,4210,26401,13542,83
37770,28263,21516,12968,135
29734,31631,13667,3021,55
10624,31790,18075,27922,94
27864,7629,1625,26538,76
27024,10798,16547,12235,67
22779,38574,13073,26563,96
16727,36134,33426,7892,70
9930,28978,31863,24162,93
35735,34753,27284,33221,95
37956,35769,16200,21756,137
14619,9483,5702,24880,55
31656,1949,17600,10245,118
27121,4051,34176,30978,65
32655,33144,4202,31614,101
22841,13124,37262,28270,122
10038,37732,25897,26501,120
32535,23274,23641,11574,122
13143,17514,34533,3259,87
22945,7096,34705,19124,61
22867,31078,38267,16898,66
29354,5558,5735,2344,64
23473,20572,3398,38547,73
33440,13782,10266,3172,102
26334,3776,27108,27843,86
32523,36303,2691,15496,68
34803,37236,21130,805,85
32625,10234,36797,24493,80
805,28897,37252,4039,87
25720,31131,20659,37944,72
32762,30490,10231,9423,102
28784,28935,1786,18089,64
28089,16968,21156,9398,111
29250,26729,9443,16041,77
8749,14264,9841,22061,105
1972,26318,18238,11753,62
19765,34673,3,31650,44
29370,6157,7571,31878,76
13524,22590,7742,13851,82
30991,19698,19738,30383,40
14627,30956,12793,6406,93
13919,24962,5423,22182,52
13738,92,360,8371,46
9134,34715,3139,36388,66
13910,13018,16531,21424,107
15942,35471,23712,5622,153
27455,2324,13173,16873,90
2589,8704,4032,22106,123
27797,14702,15218,27474,52
28754,30433,31798,14736,66
38264,16918,37545,11462,50
6342,33174,12758,22944,138
12937,33916,11677,37861,82
1075,34589,10692,17577,74
5531,36941,7269,32595,42
16689,12341,11001,24894,66
7196,18138,3204,4885,55
317,30344,30760,19684,40
22801,8334,15123,10225,117
16601,18813,1746,2392,73
13639,9462,10579,30158,81
34958,4584,8498,13892,56
24195,17255,26252,23265,99
33853,6787,17278,2277,78
11512,4269,26564,38477,69
13755,869,5466,8410,64
31586,30432,8447,6415,95
1871,18156,8505,2658,97
924,24100,27055,36298,47
4200,19991,3954,17424,116
33770,6410,36164,30421,75
34850,34541,18163,4709,50
27364,33224,3485,2323,81
22258,28857,35263,32550,100
17742,37612,19141,15235,64
25080,15809,2577,12832,111
31030,2659,31898,21281,114
6906,11348,35766,19655,79
4974,32728,35598,16950,89
21425,23702,10137,16663,155
27442,10803,2584,30127,80
17689,9950,4690,4617,102
24043,18754,35665,16827,82
24343,21257,1270,38643,76
36008,3136,5410,31022,52
19009,4766,31225,19791,36
21411,26346,7551,34193,81
20252,20390,23464,811,74
28973,28141,37817,25580,100
21008,14376,19791,33754,71
33954,33985,4818,27352,36
6082,9877,1856,38596,105
32641,23007,3463,11529,72
37243,8774,4820,20473,52
7177,17277,7636,31024,59
22683,125,3757,21339,132
15247,32459,4732,7860,46
38744,24812,10874,33353,57
196,25516,24064,26533,63
33093,4003,12921,16777,119
18855,28240,3203,1617,68
25131,3901,2656,2288,117
31954,16811,15313,32764,51
11728,26360,33050,30400,67
6373,35270,4034,25246,133
18771,36286,846,6958,47
19089,13700,21523,9929,111
24932,6885,9077,33388,65
17420,18443,19515,17291,78
38479,114,13545,33827,33
37621,19262,6342,18498,82
7882,1791,37640,12814,99
14358,21202,15238,364,70
13867,30043,38691,28916,48
24358,20457,19971,27293,21
28066,21765,6844,17556,85
27220,7577,34209,38661,34
9446,19156,19020,12382,70
13238,21931,9070,32386,99
35265,9778,21477,31149,158
26354,18100,22535,12180,102
12184,1913,20568,2455,88
16845,32255,22976,20537,61
38634,37611,15821,9520,90
38400,33321,2544,31133,78
36406,242,27294,26659,38
21005,3478,33172,15083,93
12764,11343,37738,24073,82
37917,5650,9956,10046,132
32280,27318,33163,10520,61
17399,34923,15849,1503,87
20549,25207,38702,29471,14
28794,29261,27089,36449,36
5590,15094,37832,34095,53
28765,33005,2756,35521,131
18817,3203,25621,19244,62
13816,6942,14276,18922,38
35378,26326,19534,12409,104
24136,21942,1528,1121,71
30859,143,33488,18303,63
14478,31829,24936,37672,63
17417,28080,28980,7193,73
2528,4616,5513,27489,66
7083,4884,24211,16265,63
28787,2515,34107,9356,85
4137,32738,973,34688,76
22512,31958,28575,418,82
37746,10095,34632,4992,94
16769,3101,19705,29447,35
22035,10516,31976,31565,94
9908,298,30383,32745,80
6212,35433,3201,24977,105
839,37906,27948,23446,122
9436,12481,9410,6513,118
19859,26524,14642,12351,60
13118,31517,30055,38620,86
30332,12236,12135,23741,130
28916,36863,10943,16201,82
1735,25834,6781,19889,69
15762,29269,37056,19919,58
18850,31054,11689,29428,30
124,20341,31582,15304,40
22889,5769,32603,10002,108
36200,15987,13931,13937,75
32520,34024,23633,8340,90
27911,15876,24017,22988,110
12454,5350,26745,6136,86
19594,36937,19969,36251,43
22543,23276,26369,21340,148
10712,24055,13777,21279,88
15471,22508,2325,1942,104
6760,15817,26484,33457,79
4577,36244,22913,20447,72
30008,8348,15199,5352,59
17445,18328,277,7598,68
20415,8316,35251,4521,93
17402,34797,3212,4581,62
2296,12908,22580,27227,119
22107,29264,31810,18764,58
12093,35662,24277,21813,119
10759,5554,38605,31895,63
28918,38367,17454,23325,95
10710,35745,37211,32006,117
5021,33116,38539,1908,66
34703,2516,1792,36401,80
1090,4019,12389,35291,146
5379,7109,29309,31187,33
27766,3468,26594,22614,94
31982,24044,37173,31995,72
10701,36215,19790,8534,65
10728,31572,18839,24321,61
1738,20750,2381,32664,66
38615,27068,23347,37538,85
10141,17376,27276,19256,84
9154,8549,1510,36372,85
19221,56,18062,16517,43
4577,1239,37536,19655,62
24129,20599,13856,33261,51
34133,32513,27380,6915,28
4755,10737,7972,33805,61
32339,1718,37552,19974,58
21121,3144,22848,22054,122
30912,20513,35487,8,74
24860,5639,13527,19569,34
33006,28910,29309,32710,51
2474,10112,9482,28593,124
32620,28529,6958,30368,45
16185,2369,21998,37216,108
57,24168,18054,23720,87
35549,19737,19880,21758,92
9837,515,9909,3879,144
15841,36160,24296,9060,86
19570,6517,31509,33385,89
15506,31989,8372,36477,69
16775,25011,9799,12366,92
6345,38405,26265,57,55
22811,16009,25661,9887,157
22533,6380,3132,11608,96
7975,33164,24244,16795,63
29618,11598,5723,2598,62
37232,27986,10636,19085,71
13527,1832,348,18482,59
8298,24002,36924,22558,85
17404,6415,36818,28982,85
23537,20610,25199,35422,113
4173,35348,24287,857,125
20489,20358,26018,5384,52
22238,16,32766,10828,60
27464,29618,33513,27308,39
28134,9017,19870,11488,72
10952,7853,13888,15319,59
17327,4929,30018,20763,60
14638,35599,18248,26716,100
38765,29684,323,38298,20
30184,27877,19936,2534,88
7836,31591,38709,25570,81
6182,35537,2724,1048,142
12969,14694,10265,11480,109
7703,8619,34008,36145,62
5509,2362,17466,38655,79
29334,5726,19546,33237,49
27881,5745,35565,9481,124
36760,6098,35569,18454,123
14392,7028,21021,10582,85
30017,37973,6441,1777,94
30240,1594,22616,34899,86
21477,10239,8712,19519,119
27398,25769,37140,31565,79
28737,29769,34092,31825,49
35426,36452,23723,24013,133
20435,100,144,32580,22
37938,6281,16178,35424,145
14572,19038,12432,31120,58
24407,33396,7830,20556,54
32653,15370,10258,13860,77
19010,21139,20430,38497,57
37959,12216,17296,13511,93
15014,14767,22598,27975,88
21486,7974,19199,4677,80
10255,14258,24451,15520,77
31938,1107,1893,30324,80
31677,34241,3938,24829,78
27456,2585,1937,2485,96
25569,32760,4758,6426,90
8448,36111,15156,26626,57
33374,11021,14523,7254,68
11558,21318,25121,29303,61
35623,21172,29267,2559,140
6813,31954,4668,1688,65
33775,34189,14505,6425,62
30512,26391,2481,31575,90
31897,10226,8578,33520,120
27150,26389,18022,1875,56
12975,28733,6381,32394,91
36506,33331,27811,3029,85
877,22029,18769,22534,88
32656,16105,31524,18440,85
38534,31012,22122,10951,61
21020,3185,6866,31944,89
7635,10614,80,19678,50
38599,14734,31029,21451,71
17461,27757,21761,32006,102
3773,12781,36781,26311,108
12993,21464,16183,3865,158
10659,15752,35425,31730,135
11344,3209,4522,28851,50
24023,33367,27378,5726,52
9899,22853,38452,11722,103
17443,13587,11393,5704,61
33239,32408,15442,9846,91
3030,14288,10921,34916,56
27803,18397,31221,16929,69
30233,7204,73,3449,45
21414,34860,12410,16226,115
22240,12758,7965,33085,106
28661,3353,18892,19512,38
35645,22581,7205,6097,135
5350,12896,38378,35340,112
10814,25138,12282,38661,60
22746,6050,16929,3404,97
20374,30521,17501,18503,66
29022,16271,11432,11487,65
15920,8392,2622,8594,111
35512,4148,36269,18497,134
19754,30914,21404,34827,68
34622,25948,32019,36861,83
10981,10692,13232,38632,88
10903,19836,35730,28264,112
9940,9886,11269,14365,118
6440,29711,30939,37715,70
37546,6940,13862,3933,86
4709,25802,14310,2608,98
12751,20003,11500,31800,79
13,28768,4025,15307,68
16237,24984,6761,21397,87
31997,36396,27129,18326,64
416,20554,27322,33109,39
16906,14617,23562,4715,89
30824,823,34950,12198,66
25925,15205,19930,28882,62
29730,9477,6511,10010,112
6383,1076,16912,32734,69
36375,2691,1872,35586,128
36876,35571,30041,19263,95
3172,2015,15838,6801,74
7238,35416,15281,10774,93
8364,9210,9347,1903,97
19573,31561,18070,205,56
14010,1988,26372,7157,52
10806,4609,16009,9394,97
24770,33834,965,24234,39
20,217,22152,4033,78
1759,44,38343,35736,87
14424,9489,19656,3853,88
36160,33286,1145,22190,85
18074,31775,6072,20449,78
34007,1039,8770,21956,72
25156,28158,1975,35760,107
25093,37020,37148,32619,41
7109,6074,12379,34641,77
1671,30470,2497,12443,104
36086,22920,17470,21255,126
6487,34503,16900,19835,57
18196,21391,25559,2626,136
10174,21424,28120,9190,148
29464,35337,3893,24935,105
16963,8365,364,9320,66
26473,8272,25241,26753,48
6879,24488,17373,36505,58
4702,12152,1874,10775,86
33967,20575,21438,28271,83
24136,16640,362,27137,30
32348,1661,12154,16884,69
3188,4900,21441,25664,108
32729,36382,17383,4590,64
22196,31501,22904,13674,101
32640,18017,21842,19192,58
13803,26407,22733,2747,101
33119,33123,31800,232,84
15238,4940,38609,36478,43
21245,21949,14584,23333,132
24957,10711,34951,11563,43
6909,15234,28699,16805,38
21260,12936,10142,10050,179
38615,30148,15443,11764,41
184,19196,38490,24406,26
6464,3073,7743,10930,84
32521,28721,26391,2280,68
35502,8746,37839,13571,114
30175,32290,1093,11741,54
12322,13510,38481,6322,80
19556,23014,27183,29529,54
13513,26276,23323,29610,81
23309,29759,3085,23665,122
30310,29326,31119,32576,40
1787,12890,20650,16881,72
31184,17479,4647,32423,58
38298,18798,7627,26594,39
32374,26756,26442,12120,62
