card_1,card_2,card_3,result
25773,26673,30509,72
7506,15804,31083,98
4639,13043,7706,96
6108,7666,24492,119
24127,6802,15790,73
4753,27227,3115,49
22716,6972,18416,79
9246,13782,14273,82
3011,22058,24155,74
17600,10786,17252,76
28862,6787,393,43
27417,28585,3252,65
16618,32561,3947,59
13877,34609,24832,33
9379,1749,14336,113
27284,37051,5343,65
36155,34601,7947,81
7955,4562,18286,80
38464,18449,5406,47
15475,15425,28227,128
29613,37860,35370,102
21104,22172,12081,111
25128,28661,7270,40
2560,9964,20406,101
26646,3438,3917,72
5435,22907,2345,116
21060,1849,37022,125
28018,4530,1699,104
28887,13877,30864,61
9487,23525,28592,109
36214,6133,18207,91
23770,7714,29576,99
19039,7990,21315,109
360,27484,12122,57
2533,13113,8377,120
36506,11341,24168,60
27352,36939,35455,99
29642,20610,5742,25
37512,26540,1724,101
2640,6170,7987,138
26536,30233,38717,39
4888,24500,37877,88
25888,38398,37688,88
13832,6523,7845,103
2539,16958,19030,75
2286,30505,32473,78
17348,36779,18158,80
8398,32297,27872,87
33145,15953,3139,92
28517,14556,13242,111
8678,5601,275,58
13051,38252,16149,81
22058,28840,363,61
27289,33171,15985,87
33835,6893,21958,41
19545,14429,4248,110
37883,12509,2367,129
18966,38371,23708,73
18813,3004,34614,53
30249,17432,1793,92
30051,2577,20389,72
15168,33946,6108,97
11671,7102,37541,62
6346,3913,25512,125
27402,23597,2745,115
367,26722,318,24
22030,31763,11302,69
1945,3438,34707,81
10647,6933,3818,71
17621,13139,19160,81
14361,24817,15753,82
37101,27785,34545,94
18197,6365,9750,121
36156,23712,24912,76
1244,23285,7899,127
4992,16173,37762,96
7019,15011,3217,68
31029,37577,1513,107
11362,9852,33481,96
9850,28236,4589,111
19131,33974,30157,47
34640,11745,21996,52
2660,2597,22658,145
2638,22151,27120,88
31726,4632,34036,57
11555,8273,37686,88
5472,32298,10067,78
19215,21174,26260,78
13581,31246,37766,76
30406,37146,13793,66
34541,7533,27901,106
16711,34641,27130,43
32302,15287,30372,71
6175,30027,32393,77
11583,6966,6822,24
21278,29653,10980,78
11305,14376,28118,98
13262,18048,16023,99
12041,24402,38588,70
13986,37647,36473,79
25639,24516,29678,71
14587,31026,9193,87
21327,30312,10757,96
34124,28144,23706,107
33128,500,27935,87
10102,6155,21245,148
22719,10591,22842,122
31189,18892,18090,57
13765,8365,9096,73
18851,12139,24767,55
5306,6436,27051,81
19683,5648,33933,56
24282,11465,17556,65
34673,3868,32669,65
26401,17760,18926,54
5471,26338,30269,53
27929,35397,32718,107
13105,967,34130,80
34254,22964,27956,104
23416,33141,10257,138
3301,10087,32605,79
4807,23452,38697,71
13758,18124,26253,48
163,20388,26708,20
24412,19545,25967,95
29383,25851,25514,80
25933,21158,13835,101
28146,20379,19931,76
24485,16861,23252,92
30228,30907,8324,73
5599,5459,30823,56
26488,9478,1869,83
38394,18759,35410,74
20456,9183,26398,41
19816,17263,31201,72
36916,31654,30022,87
958,13618,22773,94
17717,16939,24484,66
21381,5364,28012,115
7687,21753,20511,70
32629,25673,38022,91
37554,30321,28777,97
4558,31771,35375,101
13573,8478,29655,50
9426,24944,18068,53
18512,929,31918,89
16718,17574,12961,76
4844,31511,2360,96
3025,3255,24135,69
35563,31603,886,119
22850,18947,37716,110
33864,6833,7237,23
8317,31001,29645,55
4790,6289,21467,111
18050,32572,29596,35
33453,20544,987,69
30478,10864,28096,92
7715,38357,25239,51
12312,7191,34675,60
12322,3885,32569,84
9761,9205,9373,105
6445,25596,1595,129
6767,21422,14582,99
9243,26652,33908,48
818,29424,2633,84
19970,3039,9990,99
29532,22615,26557,65
26296,21477,25589,100
32018,30883,36772,83
6008,229,1696,97
22007,26274,34163,46
1817,13100,9970,134
38389,22838,4648,68
6265,28660,11589,87
22913,6367,38567,101
19859,15918,18079,88
28814,1218,24806,65
29546,33396,1622,83
23378,30515,2021,118
9401,29358,23644,83
33290,27466,19013,66
29570,18123,24202,56
35292,33286,2693,136
35571,58,29570,63
4107,9978,34578,108
28627,11483,22925,89
30499,31662,3514,76
22784,28827,9829,130
34928,19625,19906,73
6203,31792,15193,122
26661,19621,32515,48
11747,9199,10166,88
25822,14563,27948,126
24904,27877,2738,97
18343,8444,8251,89
34543,10551,6207,88
6752,31019,330,31
36470,3907,28993,91
16894,28151,7764,100
32394,38550,19960,41
30868,24998,34849,38
1947,15922,3997,121
22055,9171,30897,70
37989,33859,15989,91
3753,33804,25179,52
18337,18494,38753,51
29754,31601,20280,40
24862,3017,4191,63
21453,903,34070,91
10711,37885,31697,103
21763,13063,8711,97
33171,36992,21226,116
28609,22704,25562,117
38762,7948,37976,93
3523,14736,34726,79
9024,4522,4258,81
9446,9460,13927,67
26486,20323,26623,26
19927,11334,38741,43
17770,12434,19979,90
25659,10124,16538,100
4080,16566,1582,95
1131,37043,4149,103
15173,17308,18910,83
6917,1564,10582,75
38536,2717,17706,79
16228,1015,22712,118
164,17330,20720,34
31160,3028,10160,89
27493,7952,14005,71
33111,1240,14456,109
34105,34079,36341,39
4638,19703,31827,76
12984,9044,32343,74
2312,5362,3255,87
28517,6139,5360,96
38723,35395,13846,71
23701,16074,28506,119
28515,3459,20648,52
26510,23412,11736,74
18865,35290,33186,104
4543,26725,335,32
8301,20654,26663,47
13205,27978,8444,118
14747,7545,26435,97
30092,28167,7687,111
21228,15410,25098,94
9230,32290,34514,52
27781,33245,3401,101
25182,20687,6815,12
32690,4220,23472,100
12794,17471,25075,68
1583,6120,16214,128
7872,4142,15431,124
10585,2591,34621,89
13636,21762,27202,53
7842,16505,26476,66
15174,37150,1787,116
4646,21294,28966,94
36000,17609,29742,51
34917,29625,15015,62
33457,11511,13211,84
6941,14658,19036,65
31881,30864,4148,92
1780,15312,11687,95
37551,22806,24908,97
24882,36977,13968,47
8750,7667,37877,121
25767,31732,8678,105
18280,8719,20484,58
20728,23477,9276,81
36150,37886,14569,108
183,9436,16024,70
20390,11381,3333,32
21787,15975,16830,73
25826,3322,12387,94
23750,15899,37022,120
16021,27399,25507,90
12998,36762,14772,112
18494,33933,10019,83
1195,6947,1144,71
1837,20641,31954,80
12364,12450,9805,123
11686,34951,25852,65
29256,30755,18850,38
7726,38614,3023,68
27453,37719,36022,81
9129,27864,22871,122
18105,31211,24380,70
22102,10153,25998,114
19028,37505,10138,112
15181,38289,38508,51
4121,16904,31803,85
24406,31062,31963,81
26715,25852,37826,95
10816,30350,33891,55
26326,4155,26554,64
38764,33272,12073,76
27222,13940,15483,69
26370,22878,33286,96
24255,30893,21100,97
18459,13221,22006,87
38758,24289,32254,42
14746,19725,10247,121
6890,21487,31011,75
11362,28083,5274,75
2748,9952,7887,142
20508,22787,28841,81
3227,28619,35382,103
36159,23391,5433,92
33001,19115,5734,70
38342,3105,22554,74
25673,13706,3212,71
29473,19563,19547,60
29761,36339,9103,52
11387,21089,15040,101
25816,24352,18166,90
21289,2715,38681,103
3153,6006,33055,102
19253,12318,8733,85
27864,24491,22547,124
25708,19720,28112,112
169,13017,32647,53
31038,30226,28588,70
10782,24979,7695,70
35569,11314,18956,79
38454,23008,4153,94
6004,9454,12936,113
33105,24874,9405,65
19937,3110,24844,51
7955,7849,15338,127
10616,35364,426,83
12165,9416,10701,87
38292,31239,27124,38
33336,28952,33786,74
8301,26482,38601,50
9454,20380,23619,81
15836,37247,2351,116
19697,31795,25155,65
38290,12786,5740,63
21419,29689,19186,70
35287,16658,21271,114
29523,38681,212,15
4065,33255,7100,82
17509,2345,22642,123
27320,30867,24170,62
25039,33386,848,70
22681,30473,18021,94
15170,25055,35673,97
25027,397,34520,26
31087,3051,8437,71
2586,3042,15016,109
1813,26524,25820,94
3261,17003,36200,52
3349,6489,10768,91
2640,33426,4797,97
27026,5388,35548,87
37646,5646,4549,78
6809,13801,22689,69
460,17539,222,38
35591,34692,25138,73
20758,7990,8505,78
12925,19638,32517,75
25930,32429,30048,68
12391,1257,18134,91
30510,21009,28255,118
37737,33022,27769,126
31255,12321,15186,95
26630,15089,379,59
1229,4841,24252,75
34664,14313,11655,69
6482,7031,5325,73
15511,25997,8738,112
32597,4066,28072,94
16878,35755,20575,66
18442,16508,15854,71
28616,7848,1920,117
22087,36237,31728,80
37877,19589,14023,86
28032,37521,24884,94
2443,23747,14366,142
11353,9041,18044,60
13100,28226,29474,89
30253,23482,35264,127
34225,32338,37712,62
4765,34150,9075,50
2345,27868,2452,142
36814,16864,30238,64
17632,14692,13537,81
36241,16728,8610,65
17563,25841,265,70
5608,32743,21152,77
36524,37968,27507,81
13900,10186,9291,91
13879,11315,7011,30
34831,17752,15045,84
31863,13902,3057,67
12976,7596,3894,122
18036,37722,35565,121
38010,25765,24348,112
8401,17577,872,91
32571,3966,22977,97
24347,15820,13830,79
20312,34195,18436,34
37581,23306,26452,109
31168,2381,509,72
25766,30015,21151,110
21819,25204,10892,52
13608,37878,474,64
4209,31952,37036,105
24105,25224,23761,84
21863,12877,28935,94
13976,34557,29700,34
15952,16708,2305,96
24921,25592,27332,56
29707,7174,9359,38
20706,34109,24344,40
13851,18483,16901,47
36936,14507,3016,93
35449,30376,12275,111
20458,27191,24801,20
33863,12288,7640,88
8406,22117,24886,61
34671,19924,27410,60
4589,14695,24084,85
35719,12332,18069,112
11671,8019,19641,81
13906,19817,19264,57
2708,11411,6335,105
3831,24123,38480,74
1584,34595,27460,76
284,14551,7206,55
30870,14473,10883,84
15283,25135,13727,57
37903,12833,9362,111
27412,27764,35456,114
28821,6006,19782,105
33121,19727,36894,94
33825,18968,24114,54
33436,34078,1222,76
24183,38699,6498,81
33767,11496,29463,23
23407,19250,31601,102
18114,37971,27448,83
9113,16650,1243,70
4708,6866,29515,25
31247,37909,10871,87
28865,16120,22172,92
17378,34159,3861,75
10053,4090,29592,95
22935,14620,22745,140
14433,6000,24420,118
6450,38565,25572,90
3953,13266,20442,81
37979,18375,15089,109
24761,24047,38345,37
24128,27434,15328,85
212,29758,36000,31
14470,20327,7067,51
3415,28917,9415,77
36241,3893,22006,86
20518,19868,12453,66
33336,25853,22785,122
25707,19746,14250,108
23767,11334,322,68
26290,18472,4914,49
11271,38706,37249,46
9774,2614,36204,120
4153,31171,22629,107
10087,29349,6153,102
21324,11688,38022,105
10251,24300,31943,114
31001,10997,30909,60
6408,341,20418,55
12421,35471,1262,121
16586,19116,9762,78
31722,19596,6521,109
18499,3416,19062,59
24936,12186,22107,64
24961,37059,30914,52
31554,31024,15362,93
7667,33921,10097,103
3776,25833,22584,127
24332,7829,38015,117
15037,30410,24278,92
13562,1994,36413,78
22584,7530,13120,131
35553,98,27287,74
18766,36922,3300,67
16875,10521,4227,75
38588,6950,31114,30
842,26345,499,50
37896,20506,28568,77
13796,12972,26468,64
21925,8349,10607,82
4822,25707,31923,86
11666,25060,33077,48
9214,10150,8383,111
12788,33373,9382,101
20568,37242,24201,62
31264,1546,260,68
12779,28902,21006,119
1872,1581,23646,140
12524,5546,24758,58
1678,30312,18077,89
29693,9518,4996,45
24988,28191,3007,69
28943,14444,2593,120
11252,15767,20381,49
31625,17412,24382,89
35471,34800,29413,74
100,33432,19678,69
20469,23533,35668,107
4982,170,5733,39
13955,15436,35454,107
7679,28706,18992,89
1772,28038,24182,119
2683,31610,2380,130
15009,28759,23593,123
38534,22872,3503,74
38342,11682,10651,39
4096,10848,11615,74
8584,18785,18127,72
34689,29733,14325,63
16269,24471,33330,101
12090,34,35363,95
16958,38334,34743,33
22009,18146,6052,95
28887,30950,16907,59
1188,26316,20697,46
8250,19983,1535,105
1840,5567,1627,107
18314,6007,21518,120
1704,1768,4788,102
3977,23576,24184,121
30323,13065,23423,113
30836,18191,28178,87
34228,35468,1722,106
6014,29001,29741,81
27868,7722,29311,93
31783,37146,19014,81
37923,21846,18398,93
22780,19502,7565,120
23574,19959,21046,130
3888,26616,22145,77
17411,29291,36065,51
33888,12414,29656,49
26429,13622,3319,45
6166,20573,30888,67
31131,4716,18173,55
15513,15063,36429,103
6830,26638,22845,68
31749,34849,16095,88
13163,29653,14399,85
29385,18397,1531,71
17618,37736,36270,92
30478,12331,22585,107
34137,9221,2566,84
38519,17496,37100,62
29475,20682,30034,28
12770,11651,348,55
1954,35294,38519,102
3112,34180,7995,72
12445,27011,32579,59
12352,36875,33890,76
18913,12499,36476,73
17436,6095,33320,108
34113,36949,30455,62
2586,7667,804,123
22684,21067,14642,141
22116,23668,9183,104
16848,35697,2011,108
24990,25144,17499,32
37909,32677,31756,87
2344,23402,37627,145
455,4822,17750,46
9883,20723,19547,81
7218,26304,5269,38
37045,36432,26748,64
2661,9376,36414,96
30989,30816,22930,85
36848,13831,9433,71
6297,974,63,85
5647,10566,28940,73
29398,34714,20614,23
19964,18765,24383,73
3875,9978,2659,139
24919,38651,5330,27
30064,22859,33507,106
21834,7568,2661,116
6441,1151,36330,100
34580,3392,21844,62
20619,8588,3112,55
4127,34725,35285,110
21359,15302,31212,109
16630,469,4227,57
17022,20694,25979,51
19806,31623,25546,100
37803,33822,19567,82
12754,4544,776,85
14720,1876,24297,115
8669,35675,4988,100
19980,5476,25520,85
34571,5425,38483,41
28744,27029,12307,81
37176,31541,23415,117
32551,30179,34859,47
4763,32468,6379,69
34034,4986,10108,74
18250,34895,15509,81
7544,4861,28917,87
19921,36057,4683,63
22099,2588,18019,96
31233,13679,5350,50
7688,36838,10543,98
12916,38743,19930,72
7140,38575,34736,29
12916,34049,27128,63
13746,14345,31566,89
18050,16699,23768,86
32307,28983,29748,42
36991,35680,21444,134
6906,3487,5003,41
35358,7970,22588,145
16512,36407,24021,61
17730,27981,24253,101
10945,34702,15924,78
7976,7990,10197,137
6059,35653,33993,109
37005,419,22800,86
23733,6406,2275,147
25082,18078,3998,66
29519,247,31208,28
35260,34920,7523,113
38475,24978,19034,24
26762,9389,22225,64
15279,1260,24117,102
23665,18782,31183,86
24154,33988,37518,83
18211,7006,36993,61
33102,12014,6373,118
12430,24370,28060,111
13718,9279,28067,86
275,38485,7878,54
33308,4164,15074,116
20650,16678,13244,52
6097,16680,31968,92
8399,29312,4925,51
6331,10739,10579,95
16519,13846,11401,34
35447,33272,3295,108
24512,13996,3224,62
33806,35341,17506,88
23376,34736,32408,77
18402,38531,18499,51
7977,27326,37671,103
4566,14354,19851,84
15123,28722,36765,102
13596,1703,1749,101
15222,18450,9297,91
25823,30461,31726,94
36761,3413,31570,85
30194,8386,16538,66
30800,4092,26446,70
6313,2372,2574,143
326,32537,7032,21
20012,2649,35319,129
19536,16596,4962,53
6170,6420,15355,135
3761,3470,10648,84
3920,27787,34853,103
36375,30796,17657,65
36192,1640,25693,103
476,14617,18752,64
38696,11455,28260,61
12966,12957,46,84
35753,3913,12956,132
36415,34051,27501,45
17365,12501,32526,70
1852,8634,2501,125
2635,38539,33956,62
18338,24046,33493,87
179,23659,25125,61
18382,1071,31141,73
20605,1727,15344,87
31563,3352,10786,78
25536,12091,13653,87
100,17723,30031,54
25218,24430,2374,80
3469,773,3758,92
16599,4837,12808,64
3208,10133,472,77
17251,16038,2705,111
40,1645,2739,98
2629,6006,35691,148
28735,36408,1177,83
16150,37733,35626,135
26333,33867,6153,68
9840,27498,25768,104
37742,21324,5489,114
36071,1232,10271,104
14300,38431,16681,58
33250,27778,14754,123
18963,13207,34530,72
25689,7848,21318,131
38627,1974,21751,74
1653,19083,24397,89
10698,29427,37146,59
13558,37143,8324,77
24963,13254,18761,58
27314,34731,38494,37
22940,22593,36882,129
14658,327,25538,86
37755,34594,21986,87
2618,3872,32391,96
31547,17631,936,92
15224,25680,23299,131
4624,31646,11522,58
24988,10050,9845,105
32375,28826,4771,52
16859,38320,10262,67
1570,27751,17257,116
17013,9051,36434,59
21793,181,9228,58
33059,8380,31944,102
30237,33350,4037,97
19676,2264,28016,122
17428,27431,20021,69
18439,1271,37654,100
2602,8601,26705,93
31174,3179,34816,55
16172,21512,4060,127
21776,1259,18289,80
9770,9911,21105,152
19763,28641,24427,87
34048,28972,17594,65
34270,6171,24297,85
33141,20674,22567,86
5624,4759,26002,71
15926,9999,8491,121
8663,3445,29714,57
38445,38303,4684,24
19898,32353,38688,41
13907,11599,1689,67
12361,33190,28613,101
18880,1096,33236,83
19979,31832,34717,79
19199,12994,18163,78
22208,15294,31682,100
37026,9373,21521,108
31125,10714,13669,55
6775,24838,12864,49
17766,19602,4189,94
34856,24810,27030,35
6514,31689,12113,117
11531,8649,35323,96
12969,38267,38665,49
22567,24375,37738,123
36979,24877,13969,47
7117,29559,15917,48
15365,16557,858,84
34190,18426,37043,63
2325,28564,22895,127
15335,11406,36341,72
28175,19176,3134,82
284,37635,1253,83
13250,35588,14759,134
1994,15861,32502,89
17600,8272,1124,91
37213,31146,16012,86
36461,16114,14254,100
14002,18093,445,42
37702,26436,26597,69
22001,28726,15476,96
27962,2670,5742,113
3052,1162,21117,102
20319,11551,33773,21
27107,28988,9807,96
8348,8570,7056,73
6423,6999,20584,56
15358,26532,15140,94
26264,35597,12973,104
28832,37149,13997,74
24810,37007,23535,86
37618,3175,5388,84
29370,37227,8561,68
10662,23543,29540,80
38436,12194,2378,89
37512,37925,36761,121
30290,10007,20008,101
24286,14380,32278,79
22046,28150,15151,112
1241,5636,3966,91
1952,13970,1994,101
8533,24789,14412,78
24219,11722,8365,72
4923,36087,35399,88
25721,12915,28937,107
36005,1155,25518,91
33935,26551,15060,62
33980,33042,22134,69
21060,7861,25567,131
25257,31741,33858,46
28734,22259,32611,63
3007,38470,13035,64
18502,8004,19785,94
5631,5535,25633,76
27469,22129,17295,66
38613,16678,36780,47
37743,21145,22139,120
11497,16143,27045,62
10017,25787,821,121
28126,16200,38526,88
33802,1676,4168,93
34196,2279,24088,86
7203,37505,28251,98
19139,5342,1940,79
16170,32496,13754,58
38670,17507,22891,80
37221,23549,4108,123
3373,15315,31183,79
20629,22812,12118,87
36306,24843,22019,49
34719,24105,19726,74
35620,37253,4120,124
9787,35592,27378,119
3500,27175,13650,48
28625,1667,25820,112
19693,21511,24366,107
25605,19792,25945,104
36482,19032,19614,65
13227,7644,2586,130
7020,32260,20385,17
25990,14311,86,86
22989,37026,26685,92
37251,70,9905,88
1546,12315,34088,89
24853,13128,3887,82
366,16705,38468,22
17737,33302,2383,109
8752,9314,12103,96
20511,32329,8329,43
2252,11519,24777,61
13694,17578,22685,88
34986,24968,36122,41
16837,1976,36845,86
11635,35752,23327,115
5273,31166,32745,45
36296,3496,26736,53
7891,6263,3244,110
24208,37937,37882,119
29716,13538,7008,24
3342,28642,19162,66
25906,26009,37524,121
16719,11480,28728,51
25942,34148,26340,59
9901,7065,34619,75
19064,1192,4208,88
16504,16163,5754,67
26707,8686,3270,65
174,31180,5356,43
17338,21382,18956,92
7115,11422,2540,65
14451,25099,1011,77
28162,2394,12290,130
38357,4702,26624,31
33480,29624,13839,52
30229,25884,5731,79
1782,28550,12965,113
34171,33086,20679,46
3982,35304,15309,134
20315,9004,27358,44
2616,32659,2394,104
6773,37642,14440,94
20663,29280,34944,23
30342,27926,30841,86
24909,37092,12232,70
4001,5717,15094,100
14334,27847,14717,130
25674,2584,21062,136
13081,12492,750,107
9190,31619,16059,98
3335,17507,10623,70
32714,771,4027,80
27948,26369,4543,72
12079,29374,32675,48
23389,10769,21772,101
9213,38588,4179,72
5391,19644,12281,83
13966,20284,28985,45
11407,37061,30799,59
9014,16915,1551,82
37234,3299,7692,94
11719,10559,29684,38
29628,19985,27304,47
4109,16816,15339,92
8734,13880,34817,63
34108,8768,14613,84
21027,6985,27884,103
22208,22932,18040,97
37619,32515,29625,57
28770,22092,13184,94
33227,34924,32325,60
27881,12985,11674,95
25069,31643,11310,47
20573,17534,3129,48
3256,8483,29744,57
32415,28126,29415,58
16984,25625,20541,51
6790,11404,33268,52
16152,26536,6475,96
21394,31878,10070,135
1228,30307,4898,68
14627,9264,8635,102
30386,14629,25708,102
12765,7177,9058,73
24031,31598,19019,79
38730,37995,17716,76
12042,33977,26280,57
17452,7747,18989,85
35368,34510,20387,72
38276,19894,4744,47
18413,11358,3048,53
5429,7156,13032,65
7506,14428,6404,132
36143,30120,18164,66
9259,13641,16848,51
16057,4263,24779,80
24064,30889,27504,62
