card_1,card_2,card_3,card_4,result
28531,7093,26004,6870,82
34685,16524,30945,22590,95
13970,36370,69,15047,81
38605,16605,27092,9167,58
27274,15791,26423,17560,90
10924,12396,22009,26265,97
8459,7853,16640,21481,137
34803,17398,32599,12465,87
14333,8735,21176,17487,151
22660,29312,35519,16181,143
30946,27255,12289,26614,81
35694,37188,28267,16099,167
17328,30933,29664,18448,71
4895,25039,19731,9760,96
1869,25664,28680,11344,122
17438,28701,37512,3412,121
34878,37522,30402,23544,136
11533,7075,12130,6351,100
21770,36949,18073,2322,127
30992,26301,18269,35482,106
7811,32462,33855,36445,81
9252,37607,24088,10082,152
19733,22834,1945,33254,156
23763,11299,1648,14292,148
23555,17658,23488,28910,160
15223,5535,15452,30980,119
36220,5769,6392,20436,89
16939,6101,37248,8321,122
9934,17476,28949,8498,140
20445,18090,7020,26709,44
27951,3890,10508,5679,129
4034,33437,38646,11705,90
4193,4800,22092,17651,105
34841,33443,25712,31150,108
4998,33211,7631,26592,104
13262,22560,13098,1993,171
14507,27924,5685,7179,114
29531,15017,29656,8463,82
265,7133,34703,32253,38
3859,22264,25760,7044,110
21032,22841,5604,30951,136
9338,9202,9894,25258,108
4212,37147,17024,4235,122
16632,2602,10913,27772,129
33287,18234,33046,26302,105
24306,30285,27950,10688,121
31634,1563,32760,15909,123
28952,28997,14495,38004,147
16000,12172,38298,3244,98
1630,1552,35529,9008,168
33121,19555,34576,36275,101
34719,38411,5539,2582,89
23491,1963,28610,19664,154
37720,19092,34820,28883,108
36114,11490,11691,4935,55
6329,18753,12073,24248,128
7683,36428,27438,16811,90
37638,27853,31157,24916,112
28923,26409,5014,25650,94
12901,21413,17600,4800,129
802,3336,37166,29364,87
30020,17550,33243,7971,126
6473,15429,7542,26378,143
28996,26528,6873,34124,58
5599,26581,28139,23757,129
933,26401,12074,1568,124
9037,24440,18060,8461,112
26584,28262,30834,7645,119
14399,7615,3194,20436,107
18301,28869,36854,36297,105
1975,28621,16047,3052,131
36764,9076,28123,26279,116
5658,7645,37049,12950,132
27234,3002,10673,30403,81
16230,22907,36138,17554,133
17664,13968,24168,16824,79
25124,13792,28755,7937,89
19780,7791,19948,37913,144
30917,19822,22786,24021,124
16201,4555,3823,13021,130
5638,19759,20561,34053,58
14631,755,17414,6931,107
28651,17407,33210,5404,110
35597,35475,37575,30447,173
12256,19026,35269,22906,154
15096,23471,36856,3886,164
9917,31080,27131,15028,125
31222,16142,30305,3468,97
3926,36241,15137,22176,127
32530,28807,9487,18514,88
14334,15790,14007,36928,123
11509,7074,4829,27826,77
33095,24231,10268,35681,168
24857,4815,7181,4584,38
6225,1832,27357,17289,132
26450,34209,34183,4521,44
18215,21987,30785,18894,82
18426,1258,28069,30324,123
28892,25521,27211,9796,134
4770,18863,1238,17024,73
7608,24348,37503,29558,121
18066,37592,21757,13861,106
34829,14622,2257,31600,141
26337,8417,7890,7797,131
30159,33930,18976,18482,70
24887,36464,9509,15241,92
15505,8771,25058,968,109
26517,31987,6334,34037,102
28750,10731,8658,12280,123
9113,19817,20421,36758,88
4661,841,26445,27939,104
5680,27139,12418,16787,81
24123,430,30251,19926,85
6352,8500,1704,28618,154
25155,15911,6276,31860,121
11747,25148,36222,9279,61
37832,9034,2482,442,126
3934,36474,6934,26611,80
37961,22643,35464,27951,193
10825,21113,35682,23762,179
1584,24943,35767,30265,122
9824,3853,9816,8278,175
1970,22608,37049,20533,126
35698,11445,18495,775,118
15855,29345,483,32452,55
1512,6970,31006,5534,88
6928,19095,34238,27248,47
33012,21907,4913,30370,96
10658,15798,12075,11585,107
13250,32396,30900,3768,105
18331,8768,11484,9181,93
24848,37970,21943,9422,100
30987,6065,1611,23603,161
11387,15022,31248,29463,73
18467,4250,33086,20474,100
28761,36232,13703,9457,91
1516,1824,5321,36348,128
24926,11644,3945,12995,92
21343,37747,7587,32328,146
23282,23697,15465,36404,166
27033,4990,14254,36030,92
25521,14530,37693,13184,164
37690,21046,10049,3234,166
38296,35254,22043,33364,118
20447,11499,31117,15380,71
16519,31566,7601,25846,126
28036,28199,13812,35379,158
20278,9864,1956,38582,102
23591,7584,22119,15840,157
34571,17283,22660,16818,103
483,35682,15857,5487,115
33324,21063,10501,6939,116
38391,31709,12845,14661,120
13502,15420,31150,37805,117
9888,13854,12969,31701,137
11706,2557,27462,6396,120
37816,27259,16599,7698,114
27474,29281,29433,2012,67
36982,6776,33430,35693,126
22582,20424,28613,9454,108
19012,14355,34626,50,81
15852,21830,34838,19258,95
2679,15124,25973,33963,136
21134,10061,18491,22202,149
6329,473,37577,15792,135
3047,7008,24467,5361,75
36120,13055,1592,12304,140
28005,12916,176,13142,130
9933,21999,1780,37080,151
1528,28829,22774,30852,141
10702,12800,19010,11753,89
10254,3173,30080,36367,114
15212,5329,8023,9390,130
16233,32002,7011,14465,120
15301,37600,25570,7635,167
866,12393,19802,1809,140
14379,12813,31753,27073,130
2389,36763,1928,3434,143
36865,8006,20297,36040,97
16146,3889,30431,30777,117
11617,30363,1854,837,108
4852,37532,30484,30288,103
24403,12812,38609,21300,123
10030,27141,56,27813,118
9105,8021,4892,23557,136
26018,23258,3057,19898,138
24015,33489,3175,24297,113
37064,15420,3516,6067,139
27339,14733,14015,36767,101
12937,18080,25217,9068,92
9308,28809,11689,23428,119
2012,1731,6873,37097,126
13172,38698,25129,36836,78
17734,29654,34114,1052,71
16166,30805,36909,35598,139
5745,23282,9318,21338,148
26496,19982,12304,2580,124
27143,37501,18821,24483,105
30465,10672,30329,24365,97
21881,34546,31054,13193,99
9873,7988,7187,7613,144
10946,6888,13865,9121,71
7647,7197,23398,30761,120
16819,22809,9806,36014,132
25206,3921,4239,28792,113
8445,26334,25728,21400,133
21064,3484,24184,37689,144
22536,15150,26635,13830,115
112,2645,27038,22,75
1955,26773,12791,34569,112
32573,28629,8702,10698,95
26293,25764,36422,9093,98
4911,18015,20593,27065,54
4774,30332,18226,24820,62
10633,14767,15398,29391,111
29381,5500,24504,32266,60
25220,37591,22813,1697,141
24492,16212,22535,31771,149
2574,24019,235,18055,106
18147,20611,24098,24834,57
5757,22808,11616,26748,90
22165,30367,25665,9864,136
32506,19971,26260,9910,99
13980,21519,23476,25023,118
19937,33065,16774,5516,93
19552,13189,9990,3481,138
4217,12441,26345,30390,110
36096,16002,28873,35773,141
23399,31864,4930,37828,145
14263,10990,33199,5638,120
35537,23324,441,38390,116
22678,31872,24751,20287,88
9434,35736,38604,35550,138
22787,34856,13993,3856,119
17536,3323,32661,33278,89
32722,9104,10250,21109,136
20756,7760,23004,3857,134
25664,946,6076,425,123
35701,32594,10831,22101,110
34126,14563,19646,36989,110
35601,32736,19785,1981,133
30409,16954,7059,26501,52
163,34854,10970,37693,92
9764,931,27419,21326,148
15261,4030,21287,13228,170
19022,33427,5254,22650,119
997,21310,27209,26372,109
9435,38357,16536,22769,92
17397,1523,27245,27820,131
28169,15922,21076,9449,160
37709,7040,19640,24096,109
8019,17545,23697,34972,138
30282,29444,107,27244,47
29603,7012,16160,8332,81
9774,3150,20356,35557,126
29368,13006,15771,10254,131
4687,25104,1678,30904,79
16707,15905,10818,20387,74
11363,9765,12755,24134,129
7646,15880,35016,12458,133
16809,10249,17434,9976,139
37877,15937,31039,23714,152
22623,31967,6223,7617,173
30389,29587,10786,20567,52
14320,21101,15226,14451,175
37897,20258,1958,22571,140
25056,17298,24202,29742,62
31204,7971,31208,23551,131
37738,28601,28771,30130,127
37921,10727,7905,7040,119
9108,24973,27078,30965,63
35451,4958,36426,7516,131
14733,36278,7267,30390,92
35270,33361,15076,38309,134
760,14292,33094,463,115
34585,30000,34637,12249,92
22640,25772,35636,27450,155
32596,6196,27521,27053,85
14300,22080,22814,19106,132
442,34811,4990,44,43
30877,22721,30501,28968,119
18161,4015,26550,13204,114
16542,27989,34569,26733,86
16962,34681,24512,37801,102
33878,1144,24027,37550,115
33972,36856,28576,33117,105
32392,36075,5731,10081,99
13928,36964,32575,28788,82
9132,6829,14656,22843,125
35287,11427,37099,10852,118
38734,18087,19864,28620,86
19928,16273,25062,16098,105
24901,25249,5542,25961,63
36321,36012,8655,34068,84
10774,8640,13120,763,128
33036,9383,35293,25098,118
17325,14452,12958,37811,152
16549,5352,32759,33157,73
3098,26301,28695,14014,75
30788,23374,25827,32560,116
31151,10896,29405,35720,99
9519,99,11486,12362,79
3383,6058,31639,2758,149
30492,4891,11612,21970,71
17658,6149,6826,31977,114
35575,21162,11492,33245,148
31847,27416,1569,19143,109
31651,23318,31266,1671,148
9755,27415,22567,18112,138
23440,11257,38595,3317,87
6482,10816,12166,19260,123
26299,10722,20446,19583,66
38434,37274,19597,935,96
25575,8494,33484,31126,124
15143,36844,4517,16881,97
26506,28766,4188,29562,86
30076,25612,28905,330,96
31506,23375,24995,28992,119
16571,15192,1915,21240,146
23488,31722,6398,10565,157
38304,8364,30032,15889,97
7056,18318,10968,37557,99
6245,13534,2022,25043,107
36462,11413,33287,24962,69
27827,4971,36516,27038,96
9914,27844,9842,24752,151
7775,7195,27950,14695,138
11427,7733,12337,38655,94
496,18471,1909,28567,103
18000,32648,12169,21766,92
14654,839,37769,26425,131
3324,24041,13068,23372,140
5358,9186,37849,999,123
9819,9838,22853,9761,202
18086,2690,20546,11387,83
2581,22752,4782,27329,126
18424,30913,35263,34912,111
9193,20267,27932,13008,114
9838,10867,8331,27388,123
11449,16602,4139,13139,100
32530,4714,13697,33960,44
34947,4988,32377,32604,47
20633,35005,29389,22577,72
8630,1221,1668,37878,154
34183,10249,3048,16174,117
15993,12290,12394,16108,146
1580,27162,13971,37009,103
17483,22695,5613,30298,116
35469,3199,12347,9751,160
10727,23261,37072,15869,144
36894,29592,1609,31067,97
9302,24391,18304,7749,122
756,23428,1140,14751,158
12412,29341,10258,30197,113
6976,27944,13547,28125,112
21190,31774,15147,37839,170
23574,21193,23399,6340,201
36045,21331,23393,10755,147
16619,18114,26485,7760,89
26019,27369,6871,37203,91
7231,19846,21229,28073,131
12974,33059,3346,30789,112
20707,12840,7712,17714,110
4642,6234,20589,21042,113
18447,25998,28702,36310,112
1946,10711,15109,825,141
12789,19021,7673,8395,131
7568,2639,22752,3165,160
36131,35498,9169,4182,141
29321,3504,99,28529,60
10229,25862,32702,4110,137
37211,14624,7182,31961,114
9107,477,18852,6824,56
11371,37537,16605,18362,89
4797,362,19782,5645,67
8590,38408,33443,35510,126
26281,22204,15207,16235,115
9378,28152,8014,29285,120
31021,6909,15914,22126,87
13726,28214,16921,20275,72
38369,32739,34711,30458,52
1146,8676,35525,3277,138
13828,13996,3224,22897,95
7084,28576,22515,32524,94
2758,14330,36495,34933,128
15478,7996,21852,2570,157
5748,17006,6326,7600,120
31740,34503,17442,33994,86
5323,13911,812,33100,99
16201,34039,18409,31087,87
27139,19013,9229,21392,108
11387,22833,23734,23434,163
37707,13511,34821,1243,107
6494,26292,5590,15489,119
5350,38333,17511,22179,75
4793,13515,10916,32023,85
16766,26513,159,22074,54
15473,20631,1670,4805,101
11372,9089,18158,13601,73
6908,30398,12755,17547,94
28190,5627,4528,17584,105
4834,3861,27221,16572,80
1732,15088,15121,28109,172
436,32603,7560,15365,98
16217,24300,32549,31533,108
30177,7596,38339,7148,77
4243,38657,24123,28869,104
29700,38279,34925,16620,37
7215,15873,34558,10236,112
11667,36916,9808,22532,141
26016,24187,15961,3935,144
16950,16750,26021,23524,112
21908,35293,36394,27381,114
17015,8355,30406,34641,83
37725,21409,14586,34852,154
27795,36211,30160,2542,137
10222,21973,11650,17695,112
14268,18046,4047,24393,134
22876,14307,15222,25224,135
4824,12788,13236,326,98
10588,22577,19921,13599,114
21233,6781,5540,4172,116
19793,27109,37523,25682,126
23675,7108,23253,7735,154
4505,7811,12521,21805,118
10600,4130,37019,4690,109
18856,31051,34675,6949,58
16930,30852,24828,22002,57
34120,7978,12448,13159,127
3865,34703,10697,21413,131
1861,13773,11263,37102,98
26585,1940,31937,6825,97
21799,35766,35006,23375,147
25016,37140,26500,14712,88
30275,6217,19193,23622,137
1217,16624,19927,21211,121
26369,10546,12383,37893,117
9471,6182,20367,31800,110
19039,4630,29303,137,40
6130,13617,25501,27344,113
3173,31138,16553,13954,62
25998,22273,10792,11442,97
20490,14561,4637,36360,79
12084,24756,37699,9347,111
6352,15452,22865,378,143
11654,18771,20512,25518,66
12148,10776,13779,16808,84
37593,14677,11650,24843,100
29657,870,1770,27911,126
24862,22648,1538,13022,135
15957,11568,22702,3981,136
38393,10706,1523,19881,101
1115,13009,36226,30335,114
22808,34043,16805,130,75
30053,34669,15325,26518,92
22577,10878,34585,31979,124
28759,13088,38529,5617,93
13953,13228,34219,3875,101
19686,2284,20285,26358,90
36378,11493,10159,5261,101
1257,26735,24986,3447,67
24082,18866,21015,36077,116
33444,37146,1156,33005,133
30858,22584,27499,3498,102
34222,24050,13692,23410,103
35628,21402,16659,31217,132
36268,21175,6103,13150,157
22056,20704,13920,44,46
3807,5368,34146,194,74
26434,1721,8438,4116,129
3062,28951,18885,28191,112
31941,32014,4061,28866,138
18487,9906,13726,29749,91
36139,29540,25656,16178,100
19076,779,8591,32537,89
15078,1532,19259,32384,109
3178,35630,29727,6129,124
3894,24084,19855,33409,132
18464,38380,25712,6134,113
30340,1886,38740,19544,99
26015,37607,37064,34792,131
16922,29607,35639,9493,95
475,37873,31234,37166,100
27000,1895,6272,7888,149
10139,18155,22057,21932,124
6446,22925,19621,35456,177
25777,19856,25181,35684,122
19946,22274,12051,30517,111
8412,2473,8552,25211,117
11633,37508,25511,19604,121
10094,33822,11771,10691,94
18308,18029,1062,31708,112
24264,7037,32679,6227,91
15023,4098,27230,24218,125
845,24773,7037,7999,85
37698,36458,10574,27090,105
34670,4002,22072,15152,123
38764,16253,21280,15911,129
3408,4173,38281,22847,114
20547,22610,4884,17739,91
14304,12202,14296,28576,150
28077,19216,28558,26265,104
8734,2656,14523,28938,153
6295,24999,30902,11430,78
6798,12015,15427,21059,134
24352,23600,6042,26590,140
35491,778,2493,32682,141
3101,25707,14540,10207,151
23701,33258,33397,36479,143
22815,245,21470,38759,110
7919,9318,7207,33333,112
37641,10173,17519,23283,174
23353,9792,23598,19208,171
10533,9877,18124,21856,123
15917,24794,26630,21506,102
27776,1046,7622,17542,147
20699,36413,27434,6190,85
6932,34926,35695,25736,115
29310,8295,5018,4035,91
808,27866,20537,22128,105
1658,18148,140,24922,76
10077,34645,29321,8566,105
1922,21484,25836,7730,175
7071,23379,3928,21345,149
30883,35328,9029,32467,106
36041,34138,25698,22691,117
10816,3822,11664,25020,77
19539,30814,11250,16886,67
22993,7229,37117,26305,99
9494,99,778,5448,84
12202,6980,17254,25001,72
1644,25502,292,17254,114
21053,38396,7689,15197,139
37975,24284,25921,22072,137
20719,30156,10667,1568,92
12221,151,21966,16655,78
31590,22126,10784,21515,133
151,9999,30393,12131,115
36490,15819,20698,33216,95
2463,4678,21907,19782,115
26454,12318,15470,9791,140
6842,6433,37152,24106,114
36279,919,12949,32421,100
18487,1126,3914,30772,113
17602,28112,18348,1850,139
23267,21488,4756,33988,125
21422,9246,33504,22063,137
22111,11356,224,33929,50
308,12135,33907,3349,71
2768,19870,23303,19900,156
1819,3025,768,7090,103
1030,4208,4154,35717,165
31792,27480,3043,33931,78
12973,7835,18276,6105,152
29690,10949,29728,29571,36
9149,2014,17602,15349,138
36089,18945,956,33041,104
7794,37247,1621,6057,165
36512,37582,20702,14546,110
36370,17005,4255,18969,88
30910,2772,27078,4656,95
37572,149,17661,1550,121
24977,11719,5407,25259,35
33938,27376,13222,31175,81
25905,14722,10060,8380,164
6236,33773,14612,31123,116
34120,25039,15043,15009,94
37607,18231,28878,10211,149
24284,34107,7112,21256,95
25689,15155,22118,35457,157
32599,13973,31016,18751,55
326,2415,9951,10240,156
18457,9808,27518,1201,121
10173,23542,4534,35760,170
3180,32634,32470,20696,38
23705,16102,9378,19562,144
17431,9761,20747,22833,128
21333,15251,30344,9297,140
31082,31652,24944,34793,72
3760,27508,28563,15761,122
9922,24257,26538,6038,139
263,34755,20447,28547,55
4539,5680,10538,23415,109
19155,3450,5531,13141,94
38612,23329,2018,6351,148
28174,12842,26656,1594,141
37670,10558,8545,20634,104
3966,17643,19146,3963,122
31878,24036,14504,26438,117
865,23391,29448,9758,139
16510,5261,21451,36461,101
32659,20675,25206,22549,62
35350,31777,16162,7010,131
2389,34807,16025,26430,114
9411,22502,27173,10251,142
10684,14502,17252,21072,142
261,33975,23664,35597,120
33779,24768,38451,7906,60
19045,10761,2016,7588,127
16175,28784,9761,15237,159
32481,34690,1523,19916,97
28814,35271,23370,21216,185
22843,21175,32682,10749,131
908,15129,25033,19198,92
36297,8635,15920,9968,142
12099,33373,13798,25728,122
24137,3816,37191,36199,121
29753,23457,33200,11730,101
30177,29587,3343,10817,70
22852,16556,25766,30248,120
26562,19523,34825,9216,84
10760,27285,13547,27815,98
36237,25560,14549,29328,105
36106,22794,27959,1778,160
17259,8343,18491,36157,103
34544,30994,31736,17270,95
19088,31078,18161,9768,108
36781,6481,12939,26368,129
18215,10741,4536,22691,110
9967,33940,35265,23418,165
9496,3429,33955,22592,105
18524,11686,27059,13545,61
30761,10928,31176,16938,71
9079,31611,5565,21072,130
10997,30820,25118,7,51
28045,27012,763,4613,107
32594,17281,6319,24471,110
26257,30190,34775,20317,53
28024,36115,5502,37942,131
37059,20686,12412,33883,78
10236,21445,36448,25081,125
8631,7543,5299,30009,117
7072,33195,28038,15448,129
17276,34740,18962,6067,106
35515,10583,9887,13052,167
10837,9933,20421,33906,86
33495,6182,19886,3860,150
22545,19823,13759,35633,143
26570,24983,31910,30146,71
8348,32013,17466,2558,141
29645,9348,30850,17512,75
6455,6865,30118,7054,83
15932,28240,185,6134,136
16989,16978,23621,22882,123
4507,9332,3126,12298,97
23611,10512,16908,13913,100
8665,30788,32359,11320,69
26725,8607,32506,21956,78
32662,22632,3186,10987,101
979,7711,21881,28674,130
12999,16502,38485,12984,94
4234,7718,28183,19708,157
38672,2015,17319,2514,123
15995,4807,5457,70,76
17459,16097,10144,10759,138
15133,30211,28756,22023,118
22872,16669,6229,1139,139
9215,25148,5363,18300,72
24810,19057,14687,2293,109
5294,2737,34152,17495,102
28955,33960,24503,12412,104
18141,135,24299,9765,109
33006,791,4751,37764,126
34024,9317,7896,13546,92
11414,25619,20340,37078,81
29396,8414,11308,7741,90
7151,21434,24386,30253,108
10562,30934,18376,18999,81
8352,3342,6980,24150,89
21255,9105,26743,5672,108
18960,37264,6830,7705,97
35304,9499,6444,35668,180
38355,3977,11587,7032,62
29603,23253,25239,36234,80
34529,29461,25732,22703,108
33497,12822,9217,20716,103
29307,2525,5565,10270,122
19757,13842,1551,17390,111
2626,31843,37185,6867,120
21437,7049,8445,36351,111
21792,35623,15966,32548,123
30419,4825,17483,28865,92
16941,35264,27264,4715,93
24477,19252,20626,1781,91
32673,16885,6207,37730,111
1611,20502,6819,31797,87
30517,24010,22747,12819,139
19518,6023,16818,25939,124
509,22839,36242,2698,124
2688,22611,13136,30971,154
17311,37155,8463,21291,140
32363,34918,33226,4537,74
23572,29631,6774,30797,81
28026,27166,31077,17360,105
19753,31138,23385,4228,138
21927,28674,17662,21485,131
