card_1,card_2,card_3,result
23496,7577,16815,79
37226,20343,34986,25
12814,31031,18994,55
8743,6121,28180,81
12499,3259,34653,52
17526,4870,34967,48
18144,7108,19521,33
3823,7570,29324,62
9336,21791,12316,82
28198,16851,26654,51
4633,1048,25790,68
18329,8413,25061,44
13711,21965,13779,50
7640,3296,3095,44
21502,27403,2395,84
3261,21186,18247,78
30930,23516,20631,64
37251,28156,25599,79
27977,16721,11517,49
16739,19644,31669,41
23339,27249,13031,95
21484,20357,33015,73
7134,12063,19200,43
35586,10797,23496,130
38580,24419,31850,38
26506,2271,13699,61
22541,2020,37195,75
26634,22816,30866,62
19252,36137,30204,40
34879,12822,12180,77
36038,19552,19502,28
15353,28265,26350,48
9935,37672,22009,96
34931,18810,15990,47
37533,28632,31226,46
33983,33067,28235,64
31560,4211,10774,88
19529,37939,12754,69
35289,38598,27378,65
12779,32004,32362,71
8537,37007,22586,76
36212,24764,35369,75
18117,36064,16070,69
1712,38448,28640,37
16031,11443,19598,49
11498,25067,22723,53
5550,5724,11538,34
6370,15974,29544,69
1220,1922,17,44
9799,12986,37009,102
11313,21370,17271,80
13672,27269,32768,25
37010,12054,451,51
4790,34793,32688,30
23396,37528,34662,84
36261,23582,36763,83
16668,36373,21426,71
22672,4222,3109,96
19993,28872,3070,32
28818,11393,6292,54
27521,32421,279,18
3177,28692,36939,41
17700,4717,37269,55
2733,1250,10625,76
1090,8679,29766,43
19260,26470,19245,24
146,17682,6066,64
15935,30452,32455,59
6334,22213,5645,68
10734,9482,26670,62
11722,31725,15466,42
8276,1212,24331,48
17588,7977,4835,56
16941,6758,3389,32
30912,22515,28721,62
18458,32528,1110,46
25270,13023,16995,53
19062,33375,25674,69
1699,1874,19649,46
12187,36490,24445,55
20334,5352,38527,19
28266,29639,10217,80
36374,24965,27961,47
13863,29668,37957,41
12799,4798,22714,93
4003,4957,36226,72
27796,20761,23263,82
38379,26418,7039,24
29390,23582,12432,86
3803,38575,34170,56
35297,18113,19271,82
331,27851,32289,42
33037,33167,17485,80
14406,19879,13798,31
17265,35353,29679,86
34608,29603,5261,24
20616,31742,2345,62
18845,6083,16573,49
8518,6094,38725,58
21000,21805,5432,80
23749,12877,11657,101
33502,5432,12041,69
27787,7777,10674,66
15821,21027,24460,86
20732,16881,37758,37
20528,986,35437,76
14653,25633,36117,64
21219,38441,28819,61
33295,27120,20519,33
26337,28682,4173,66
21915,24100,22826,73
7135,2606,18298,63
11475,22852,813,68
28062,30852,38715,43
33049,15500,4650,49
18053,28574,21167,76
18991,33249,31018,43
17768,26462,37772,62
20428,9788,7166,57
10785,7936,23007,78
25721,9353,938,82
3491,6090,8734,67
5257,36820,36959,42
29368,18007,3193,38
2332,12287,1607,86
12924,24920,13514,55
31802,1921,26558,56
37871,7851,1931,60
28656,7722,12362,58
26479,25966,1745,68
9322,19633,27333,38
38341,33785,4217,56
36896,10075,32014,87
4916,26321,33439,53
25163,3856,25912,81
35710,2333,11688,102
23577,31557,9364,104
30978,4667,13636,37
27996,2667,38471,69
32438,27354,26692,24
4519,37765,14399,50
36122,36086,2011,52
15247,907,10267,74
2371,36813,520,57
27164,35595,5714,72
19576,10124,16752,65
12436,5342,25551,78
7787,211,10542,44
17338,13592,34574,47
3800,34687,34873,58
11291,13587,14561,35
25655,13515,5007,63
25851,15349,31901,68
26636,36335,14772,40
29437,20638,12192,36
6847,29632,1968,31
10590,22737,5764,74
4885,2623,38589,55
13163,14643,11582,61
12419,1115,934,66
33834,25183,7188,19
31119,12060,31145,50
28057,35399,19650,90
16524,14706,25563,59
20502,13191,3282,55
24865,1637,6506,55
15397,26364,35560,76
31823,37985,12195,78
3868,15447,30439,68
2619,25880,15817,105
15967,1940,4700,67
16169,31818,2600,93
31730,26428,35016,44
20440,29329,1508,26
19577,32324,11467,24
10060,29759,19187,58
35525,30025,34638,82
11258,15798,15041,51
12412,37784,7110,61
36004,36283,30279,50
25940,32579,30366,62
15305,28970,25235,23
33797,22772,25902,85
25905,23541,9315,116
12345,9764,2693,114
35536,26520,12489,98
16506,23393,1906,83
12094,33119,26656,69
38272,22268,18295,49
18768,19081,27227,16
6862,27056,11677,21
4724,30890,34901,32
15921,35502,5773,101
8267,1073,27279,43
12131,34860,26609,50
32572,26543,33122,47
28884,17637,7735,54
38707,154,35489,67
19954,10162,19886,60
38769,15791,27433,42
23377,32571,9753,108
8736,9237,15336,57
4250,26651,36520,70
3026,29761,20324,20
19661,11584,9777,64
21302,25973,17655,106
24133,17344,23433,87
13930,30115,1954,51
36178,21348,17541,86
26709,25846,16727,59
19728,30034,25948,60
35332,38492,5382,73
21450,33522,15106,79
15925,14400,37784,69
2277,29722,32540,48
12107,7610,30043,64
6297,18813,8405,59
18835,30095,27490,28
37534,7925,13914,53
37013,19140,37820,45
8715,779,33005,66
26479,25772,17399,74
15750,14570,16956,56
29593,1962,258,30
4710,26561,10830,48
25650,25760,19751,78
11703,908,36191,44
8389,11372,29756,35
32757,11467,26394,30
22179,18896,10250,78
14264,12273,9036,70
37192,4956,27220,33
19934,21230,37072,65
9523,31879,20330,54
30866,21854,8528,55
18925,37161,8255,42
37060,4807,13233,68
18211,18204,36046,56
30999,9994,33994,67
35619,10786,27137,82
118,30368,28866,36
25956,21094,12519,110
21907,29634,12013,58
3240,347,14534,32
36494,25566,30922,62
11274,31263,17665,46
36892,16818,24027,35
7175,14335,35511,75
9981,20508,28017,78
33130,24155,15443,44
32605,25812,9180,72
17404,19136,28516,44
17596,6830,18772,39
30225,27428,3065,36
14703,38489,23353,69
34656,24286,15806,50
24196,21200,36446,69
16689,26577,2504,59
4593,25754,17485,76
29544,14346,2730,52
36339,19205,28916,34
33942,28971,33820,30
12872,844,5375,69
10250,31121,2286,94
13692,31004,13004,62
19172,27854,21765,58
15404,18032,12781,67
12509,18391,13885,63
14585,18981,10691,40
32482,38490,30374,31
27397,35605,26607,72
31682,15348,11259,42
30150,31804,14624,54
35430,7141,13267,102
11481,9123,4778,52
13549,19555,12205,49
15019,16637,5399,31
32299,20377,6168,42
13940,14281,33027,52
3135,16798,37856,49
18492,36442,1066,54
9264,8266,363,55
28657,24367,13211,60
26375,21131,7082,63
18079,28041,12805,87
10625,38568,16136,60
28871,15242,4985,34
21425,3128,16607,69
17448,29269,4724,44
12221,30062,27964,76
7641,14615,31592,52
14281,10139,1810,80
38773,31187,13131,54
14522,27913,22057,64
21236,37776,22005,92
6505,23326,2280,120
26673,37256,22903,67
32251,34705,25984,52
32645,421,28895,26
31182,34013,8416,40
34228,19993,13714,28
22583,35342,20612,98
36493,3002,7824,46
6483,27098,31838,60
2016,14602,33107,59
28783,35679,7140,75
9519,27353,37709,56
12430,10247,27893,106
13637,30996,28011,51
13262,12397,14597,81
33459,25253,9802,78
11397,26001,18924,52
17392,7923,8583,63
37590,24015,25531,69
239,18303,14445,38
7798,23621,13569,81
17310,30915,29745,40
9383,20701,35719,86
22157,36961,16169,72
27991,23542,6101,112
34659,34722,19822,22
314,19514,7129,19
37944,6394,20510,58
29653,10551,27778,54
14387,16922,10801,45
1876,30918,11611,40
7139,21267,25941,87
38653,8567,10212,74
33786,13075,2532,84
5465,1917,3081,46
6922,17489,9787,81
6146,32714,5495,52
12435,2733,30240,84
36972,14251,32466,35
18124,61,14547,38
16695,4791,28199,53
10258,36067,16926,75
8303,23006,23706,113
22798,22597,16008,113
34133,19928,31086,25
20670,13844,18370,35
31017,33514,7080,44
16872,27910,28612,51
24301,34079,10161,66
171,2496,31656,66
19041,33174,1667,53
9489,3349,38590,47
31036,34672,3043,32
14366,21279,24183,65
382,33110,34783,41
25258,13047,30045,60
33369,38766,21252,76
15919,34263,10504,64
21066,15088,37229,67
12954,16871,16888,61
34532,25951,12166,74
16267,25941,21766,93
13170,1611,37199,74
28619,8325,36758,48
28563,24313,36264,37
860,5481,9948,78
26500,25123,38695,20
26656,33383,36283,55
8738,33763,12864,69
29483,4648,7643,34
23591,32318,27462,64
16141,4516,1620,67
31880,11383,18859,40
36970,34742,31740,47
17699,19762,30995,42
29508,23398,10267,104
472,18393,27369,30
3898,11435,24165,61
15489,17710,21333,78
37526,7125,25998,67
13526,9404,25631,77
17675,17476,31704,76
34761,28665,35344,76
26251,19581,30307,36
6948,34783,32349,23
866,17749,36898,59
2648,33972,22687,85
10247,37801,34070,81
3513,9283,791,60
28980,21964,24239,45
9322,21847,27789,80
27324,31660,21284,72
27901,11532,17473,64
12948,30334,6807,64
7647,5648,8472,49
33044,20315,3763,71
31553,5531,34779,44
18258,1713,1612,60
11755,17349,27752,64
28601,34924,6252,52
5343,33015,28821,51
22249,32356,36899,47
33212,7041,27169,38
27898,20735,6285,62
30355,31251,5633,40
18080,24960,2479,59
32454,19175,37865,38
37880,34752,11380,42
31729,21892,18937,54
33914,37595,12918,72
2590,5555,27750,76
992,8656,7776,55
27466,36335,26627,32
9113,21187,7908,88
28905,7186,7657,35
19844,29664,37907,34
6282,12137,31705,86
11692,10957,37903,56
25026,24213,13872,25
31969,30886,15503,42
34896,14296,4002,62
27322,24348,14620,25
32377,30818,2763,54
17744,14526,4133,80
6964,37519,17255,57
12052,29509,3440,48
26390,18417,9504,60
36161,35314,16511,83
5659,31853,10082,84
2531,31755,34615,68
12217,23770,12760,121
14358,10521,12385,64
34082,30189,3911,69
18330,10023,23686,120
21935,24998,9080,55
25588,32402,25705,80
37563,28603,5472,48
31679,12827,14474,75
28008,19816,4267,76
24797,4619,21973,41
11363,15992,3421,57
32641,37637,18360,52
7617,449,36806,37
31526,5475,20389,38
3211,17684,10816,62
6462,18757,37197,53
19897,3251,35490,76
19528,6421,12842,77
30069,32503,15411,34
28652,12122,28884,54
34243,22150,31109,43
19670,25594,21199,86
22986,34072,838,67
37149,28002,26766,55
11621,9420,21456,82
24524,83,28113,43
3391,37068,35357,85
3366,38532,37635,43
33391,20256,16573,40
4670,2621,36261,66
13075,17255,31207,75
1595,15014,13578,41
25904,28127,27043,68
8575,31689,18127,65
3244,34233,35476,79
20621,14439,22976,54
30760,7749,30349,44
38682,24519,5700,26
22868,10093,15989,121
10556,13931,38631,40
16508,29466,9956,63
12397,25514,11453,76
27112,15458,21216,56
1112,32287,6521,58
27209,8655,11445,35
22787,9821,34839,96
14637,25929,1989,68
4506,522,33835,29
7695,4787,7877,46
10987,1938,7852,58
13985,26268,4217,67
27881,462,25819,70
30921,26627,24062,31
2693,15293,31255,54
11748,3169,32323,32
1649,9425,28109,76
6079,33780,17426,67
2309,37842,12513,90
15790,29383,22579,77
22156,11394,1048,52
34592,15432,21811,40
19667,37088,12161,51
18879,760,18807,30
21377,35278,16580,111
10766,23680,24960,77
15349,27456,32644,20
12324,11547,7103,47
3406,22937,6778,61
30857,33118,27996,65
15013,20301,32019,34
11717,8707,34108,40
32517,33886,8333,38
11415,4217,4126,94
18449,1812,11469,50
7612,17764,7714,58
6764,25111,4517,24
27102,24984,2320,43
22509,22577,9312,108
33158,15093,34729,43
25789,1188,18826,60
27203,32263,28119,40
34069,2628,6909,52
7769,26622,28145,56
5613,34837,27454,24
1240,14413,33407,57
24206,17304,13235,74
2293,32493,13588,57
29576,1953,13517,37
306,2662,28721,54
13225,15859,25775,108
36108,19783,18488,42
37584,37015,3917,81
11577,24372,2406,55
37559,6214,34151,65
9138,19531,30236,52
35604,16928,7720,83
8592,11633,4239,73
1782,25681,7914,72
32380,13866,26569,33
31591,31081,30452,52
37551,30764,35657,90
28921,15080,27842,48
7802,34263,3873,67
17300,1860,34984,54
2256,30136,29490,58
21325,1116,36270,78
30794,36409,13024,65
16267,1779,15385,61
38357,31016,4750,29
507,27000,25636,46
6353,11369,6006,74
17462,12351,15462,64
4923,2345,7208,57
1971,8418,17254,67
9214,9132,24415,65
18968,33201,15914,66
24281,34512,19889,23
25222,10059,17376,77
6498,13033,19815,77
11753,22807,19064,56
6416,34751,24759,43
20354,13879,4838,29
12904,21411,17709,109
19994,33128,33501,60
11714,9214,11354,48
37535,27820,10650,74
29721,18334,29439,28
28631,1264,26702,42
28725,9895,22016,84
27364,135,32732,18
24908,34595,10228,59
36829,33274,24995,45
22031,24345,5670,45
18796,16267,24776,42
8637,913,36962,54
19656,29321,3094,24
29633,1898,25640,60
34818,19189,6963,21
10185,16820,16071,92
1051,17394,28774,56
31828,6757,14772,43
15786,21769,18285,77
15299,14390,29288,24
9844,23539,1032,118
1710,4224,1246,80
18159,26288,35302,88
30215,28555,25984,66
26570,33177,19579,45
12133,20405,30004,50
28858,35575,36163,84
1783,28574,4245,74
6126,27867,24757,63
15842,36502,21492,93
9866,12082,36092,94
33844,18320,13681,42
497,28727,11318,28
21880,2680,24303,69
8677,13195,30273,78
35394,38623,9256,89
36850,32445,38250,28
21031,9844,16987,103
38755,10690,19918,33
5380,16228,1119,63
8008,3489,15933,63
31734,32392,5705,44
27803,21380,9792,120
17520,36503,37016,57
24507,31246,1063,37
28762,25198,21392,59
25120,20452,14375,17
31601,21960,32582,56
9082,1877,13146,87
23250,14559,37893,88
36959,1711,1884,55
33427,3256,9131,69
3989,37199,19267,63
26570,15773,35486,101
13913,19820,16661,30
3751,38761,2521,83
11446,9811,20260,60
835,10577,11498,50
33036,6800,38329,39
22086,5672,199,42
34,8360,31930,51
9002,7191,19505,41
2289,11254,32015,70
37568,777,1881,62
28050,8557,24471,58
25793,31781,11632,70
29631,33304,24133,40
3436,28916,9374,54
19106,8392,11015,49
21137,19956,12340,80
5480,34774,8683,41
16616,1763,4676,45
11595,23358,8492,83
7113,33024,756,52
32600,9192,2421,72
14636,16689,27418,27
6017,22691,18511,92
1805,24062,13916,42
9384,24416,34833,45
18120,18056,18139,60
32527,23713,18132,80
28935,1924,10147,80
36900,6454,35447,103
14718,1996,38589,37
8338,18030,10217,89
33159,13786,10501,62
11658,16018,14368,55
38519,10532,6812,34
32681,38707,3086,27
29397,36991,15276,27
31932,36948,30343,57
4837,10197,2649,98
26602,36264,5316,40
13903,32707,35557,77
3190,37073,28637,41
18759,26300,33330,45
12478,36295,22089,70
20018,5398,3769,60
14338,14291,24286,33
4169,907,21350,104
30043,3512,33378,59
23463,28185,35578,136
28652,11474,37754,46
29322,1182,12299,52
29426,11473,25223,17
2365,14546,26743,60
38713,17375,10091,79
18380,245,10272,74
9224,19191,38313,39
27421,22090,9280,56
20649,6184,37698,58
37533,33036,33247,78
16706,27756,13826,52
9050,395,2295,70
19152,29618,16615,21
3458,37114,15235,37
27421,4768,15972,51
38305,6873,7158,19
22717,9175,7795,84
28679,26724,4091,66
38298,5721,3168,31
21264,4115,33046,113
37273,1547,9191,63
8269,6862,20616,30
19056,13040,37855,69
30791,34585,9265,46
774,34019,6808,34
9932,22503,18250,108
29731,28032,35622,88
24201,25977,9148,73
22073,18411,27190,48
6418,6454,25994,100
8657,12455,15463,59
15426,37172,4023,65
36177,37765,23564,92
2455,7788,15321,60
2398,5577,14337,60
16085,15391,30858,51
30259,27944,22988,86
10052,33224,38598,80
19018,5371,9093,46
14621,18948,38483,23
4273,1140,23477,112
36014,14449,6195,60
25728,12469,38753,71
30333,22186,25719,78
9111,16139,4622,75
34513,7025,24930,18
27875,7653,21243,88
28246,5594,35738,96
37786,27281,12088,58
28529,18985,19859,24
34666,37903,3894,74
6153,37142,34810,55
15488,19958,8719,35
14759,83,17664,44
27777,22802,1757,88
38493,12313,13202,74
9508,20730,4874,44
16544,27360,27816,43
7860,25634,28086,80
12119,16736,15408,49
14560,22938,17600,78
3463,1576,16846,45
16697,1241,79,35
779,22012,15290,50
29590,3973,19849,52
17469,27159,38321,35
36508,16620,1844,47
6173,10909,19130,60
879,18007,1996,58
10677,34269,19915,37
9438,38630,25273,36
12368,31231,26420,52
3275,30397,4612,46
13698,33502,16879,51
36411,28254,13044,83
9978,24491,24966,60
28638,30470,11458,40
28750,14760,32631,32
34158,21954,27807,61
19769,30316,36015,40
38527,21132,14433,61
30180,5514,27341,34
28970,19573,30107,36
13103,10877,9521,89
33327,13766,12904,79
23364,19925,9364,86
8527,18445,38562,46
23615,30078,36869,85
38545,22699,37166,60
468,23662,32475,66
5467,11743,8755,43
30496,6056,16748,61
11722,26685,28695,34
36370,17424,8620,63
17706,15478,11643,44
10201,20676,21408,94
1007,22886,23268,110
21868,24777,35631,83
24265,20605,25920,47
1234,38450,12088,53
15769,37722,28921,69
2665,3161,31650,74
18809,30398,10222,72
7909,15820,21789,73
3314,11738,9869,72
24054,10104,21919,81
2505,15936,37976,93
34950,26021,18349,64
36966,15847,22047,72
36848,25503,3276,65
13683,16171,35767,102
32687,25960,27289,48
2661,18846,22629,82
32683,31526,36761,47
15770,33441,23592,112
38333,26582,37000,32
183,6252,34104,47
18469,30206,15199,46
12171,11566,35329,96
16676,36876,11464,36
2299,2690,21823,96
9441,12165,15011,66
17377,19603,6436,64
27507,16519,34076,24
13566,3867,13694,68
30416,7816,970,52
20650,33757,19707,17
18795,7705,13709,35
3138,11763,21303,68
9177,36080,36469,60
38532,37509,30448,47
12149,12785,23516,121
34257,9142,34243,46
37944,23756,15885,109
1926,22603,12382,90
24510,24979,28014,40
24125,16119,25655,78
21193,24439,22842,93
8363,2573,22770,97
32283,12208,3034,52
13887,4225,27835,83
10849,28037,7614,66
38502,21854,28668,41
21088,12339,24280,83
20470,10183,160,56
32357,22266,31273,42
13938,28728,1142,43
6822,17015,13182,57
13180,3102,36268,69
28882,9866,1241,78
5368,37781,6068,68
1985,7006,34779,35
6862,15361,31588,39
37045,20741,28767,29
15320,14575,33835,29
16017,25666,4701,83
32646,36454,12216,54
33522,1782,13268,86
16098,14587,27161,49
7552,3520,26296,42
1999,20314,31200,32
7700,1074,27912,62
31607,22251,25657,84
37107,5510,9957,75
484,15380,10926,36
18076,9388,32747,56
1756,5483,3060,46
7617,36477,18048,52
10073,21781,28579,84
391,29502,29387,14
8579,38588,16887,37
5758,32375,9418,48
35576,2309,27435,96
7151,24131,12996,55
447,14739,30374,36
35659,1234,28697,86
11335,21828,21303,78
1513,18380,4752,54
36048,2389,15270,60
13674,20597,19167,21
29546,31007,9173,42
25767,31935,22540,100
12923,9177,2326,103
13968,905,14613,43
13211,28755,2518,87
23340,6843,16997,70
34136,2258,34213,54
21981,9383,12264,82
20647,14533,1619,34
10676,34768,14369,42
14293,3864,14655,66
5621,17470,15372,46
15449,1728,7142,35
32735,28233,32715,44
30298,13740,30124,49
6158,3361,25525,82
8742,31938,25970,81
34240,5020,32605,31
32548,19602,36837,29
8005,20354,21003,62
26613,13750,7164,32
2461,13877,25901,85
23380,7935,13097,107
27369,17678,2372,66
17744,35603,18075,102
36840,13519,32426,36
12933,2257,20279,77
32491,5355,18477,40
1996,18831,13194,65
38355,12761,25881,80
35703,2558,14415,104
38355,36199,21951,45
3373,17766,15484,48
22506,35335,38370,101
875,19215,31963,48
3511,8589,863,53
6265,26376,36098,60
19046,1881,34065,35
12860,27497,7709,59
31737,20464,13118,65
28089,34551,28779,48
2634,4163,22883,118
5475,29403,35254,72
38588,14441,20297,19
2613,24887,6320,71
3832,4188,2322,120
13798,37756,19680,43
21815,31778,4232,90
9109,12407,36808,73
28037,3137,37695,66
15847,27306,31131,47
13620,34178,15275,30
31811,35522,34711,88
22572,11547,169,56
4842,1578,26382,46
857,3787,26465,72
21921,6898,1229,49
33278,13938,9409,68
34597,28011,37842,60
20609,7710,32716,26
35673,30966,171,72
19822,10892,22682,68
16784,7564,9012,55
21407,30132,4818,76
12084,12846,5472,81
19567,16610,12290,47
28921,8557,27978,61
313,27990,12316,64
8442,36007,30269,55
335,28782,37763,42
10163,12777,26514,99
9912,7677,5464,76
33463,30519,25040,48
13699,12208,35352,99
26518,18133,16509,43
20309,21265,29749,50
7939,14364,29290,32
19083,5283,34740,26
26250,20522,14332,26
33009,14297,28720,51
22816,10843,29456,66
27782,22037,35667,108
36372,19570,10522,44
10620,28132,28100,78
37154,1630,32491,43
12797,30070,14503,69
31073,35402,14525,78
24810,23436,34948,63
12219,5374,13207,81
5338,36826,18975,33
2300,9829,10607,106
10843,29338,4792,40
3998,1256,10106,108
3309,3093,35302,84
37781,11619,31998,58
19983,20443,7806,24
9389,9276,38734,61
3407,34185,18295,43
31996,16961,21283,79
29412,7807,12049,50
14528,8662,8003,49
33055,15360,9105,63
35283,29274,27235,64
14497,28778,13096,63
31269,14603,30412,40
18768,19768,11376,22
36376,1103,10632,56
18182,32588,2434,64
34154,37897,29600,37
903,25208,17492,47
31738,27374,12050,58
32645,37016,30506,41
12479,10531,23536,104
36349,35733,36177,88
871,1143,36192,52
